f_Hz,omega_rad_s,ReZ_ohm,ImZ_ohm,absZ_ohm,phase_deg,I_amp_A,V_rms_V,I_rms_A,S_VA,P_W,Q_var,pf
2615.0048027238777,16430.55975467872,50.0,-57.57608720300621,76.25618543835101,-49.0284260593734,0.013113690309207058,0.7071067811865475,0.009272779344020623,0.006556845154603527,0.004299221838144777,-0.0049506474291618465,0.655684515460353
2625.0628945445055,16493.756609424352,50.0,-57.330250528949456,76.07074093047937,-48.90701816966592,0.01314565873512254,0.7071067811865475,0.00929538443476932,0.006572829367561268,0.004320208589507588,-0.004953572815475787,0.657282936756127
2635.1596727992687,16557.19653820453,50.0,-57.08525875006303,75.8862752186563,-48.78543776321571,0.01317761343693088,0.7071067811865475,0.009317979821108791,0.006588806718465438,0.004341237397329531,-0.0049564132024401296,0.658880671846544
2645.295286287788,16620.880475954844,50.0,-56.84110825582062,75.70278454422875,-48.66368593800687,0.013209553730692138,0.7071067811865475,0.009340565019420467,0.006604776865346068,0.004362307744101064,-0.004959168134553064,0.6604776865346069
2655.4698843820024,16684.809361206873,50.0,-56.597795448094374,75.52026515832907,-48.541763798695776,0.01324147893156213,0.7071067811865475,0.009363139545446382,0.006620739465781064,0.004383419107375094,-0.00496183716004968,0.6620739465781065
2665.683617028384,16748.984136102077,50.0,-56.3553167411017,75.33871332183672,-48.419672456538564,0.013273388353848522,0.7071067811865475,0.009385702914328834,0.006636694176924259,0.004404570959802038,-0.0049644198309660445,0.663669417692426
2675.9366347501436,16813.40574640569,50.0,-56.11366856135239,75.15812530534079,-48.29741302931749,0.013305281311067231,0.7071067811865475,0.009408254640650275,0.006652640655533614,0.004425762769165872,-0.004966915703202938,0.6652640655533616
2686.2290886494493,16878.07514152063,50.0,-55.87284734759599,74.97849738910327,-48.17498664126623,0.013337157115999119,0.7071067811865475,0.009430794238473393,0.006668578557999558,0.004446993998421148,-0.004969324336589207,0.666857855799956
2696.5611304096533,16942.99327450151,50.0,-55.63284955076935,74.79982586302282,-48.05239442299395,0.01336901508074698,0.7071067811865475,0.009453321221381409,0.006684507540373489,0.004468264105731003,-0.004971645294944717,0.6684507540373489
2706.9329122975278,17008.161102068672,50.0,-55.393671633944265,74.62210702659931,-47.92963751140828,0.013400854516792812,0.7071067811865475,0.009475835102518572,0.006700427258396405,0.004489572544506157,-0.004973878146142914,0.6700427258396406
2717.3445871655076,17073.579584622297,50.0,-55.1553100722754,74.44533718889883,-47.806717049637236,0.01343267473505538,0.7071067811865475,0.00949833539463087,0.006716337367527689,0.004510918763444877,-0.004976022462172946,0.6716337367527689
2727.7963084539456,17139.249686256546,50.0,-54.917761352948304,74.26951266851952,-47.68363418694987,0.013464475045948,0.7071067811865475,0.009520821610106882,0.0067322375229739995,0.004532302206573909,-0.00497807781920134,0.6732237522974
2738.2882301933705,17205.172374773778,50.0,-54.68102197512766,74.09462979355787,-47.560390078675916,0.013496254759436622,0.7071067811865475,0.009543293261018852,0.00674812737971831,0.004553722313290391,-0.004980043797633222,0.6748127379718311
2748.8205070067593,17271.34862169881,50.0,-54.4450884499057,73.9206849015758,-47.43698588612437,0.013528013185098107,0.7071067811865475,0.009565749859163896,0.006764006592549053,0.0045751785184047055,-0.004981919982173055,0.6764006592549053
2759.3932941118123,17337.779402293218,50.0,-54.20995730025082,73.74767433956828,-47.31342277650091,0.01355974963217876,0.7071067811865475,0.009588190916105395,0.006779874816089379,0.0045966702521843,-0.004983705961884882,0.6779874816089381
